Company being reviewed,Competitor category,user_review_name,published_date,star_rating,review_title,review_body,Sentiment of review,Polarity,plastic surgery,Body & Liposuction,Hair Transplant,Veins,Rejuvenation & Fillers,Laser Hair Removal,Dermatology,Haemorrhoids,Snoring,Bunion,Competitors,Cost,Speed,Staff assistance,experience,Online,Cleanliness,Gratitude,results
Transform,direct,Joanna Sulaiman,2019-01-15T16:48:32Z,5  stars,Dr Sinah?��s work was excellent,"Dr Sinah?��s work was excellent, I am so so happy, Really fantastic service from him and all the team! Thank you",Positive,0.9472,0,0,0,0,0,0,0,0,0,0,0,0,0,service,0,0,0,thank you,0
Transform,direct,Aims,2019-01-15T12:12:06Z,5  stars,Mr Sinha,"Mr Sinha, What a fantastic Surgeon. I was a little nervous and he put me at ease immediately, he helped me so much with sizing and relaxed me on surgery day. Even gave me his personal number to contact him if I needed advise. Highly recommend this man?���",Positive,0.8906,0,0,0,0,0,0,0,0,0,0,0,0,0,person,0,0,0,0,0
Transform,direct,Jasmine,2019-01-12T21:53:33Z,5  stars,Breast enlargement,"From my first appointment to my last, The Norwich Branch have been brilliant. I cannot fault there support, customer service, or the final result.",Positive,0.5859,0,0,0,0,0,0,0,0,0,0,0,0,0,service,0,0,0,0,0
Transform,direct,Miss zoe stringer,2019-01-11T15:09:36Z,5  stars,I went to 2 places to speak about?�?,I went to 2 places to speak about breast enlargements and found transform to be where I felt more comfortable. My surgeon was mr clarke. He is honest and realistic with what he could achieve. I?��m so happy with my new look and my scars are hardly visible. I?��m only 2 weeks post op but I can?��t recommened mr clarke enough.,Positive,0.7444,Breast Enlargement,0,0,0,0,0,0,0,0,0,Transform,0,0,0,0,0,0,happy,0
Transform,direct,Happy Girl,2019-01-11T14:55:33Z,5  stars,Breast Lift and Implant Mr Sinha,"I had asymmetrical sagging breasts after weight changes and pregnancy. All the staff at transform are super nice and friendly and knowledgeable. But the reason I am writing this review is to recommend Mr Sinha, he is an absolute artist, my breasts are so perfect now I could not have dreamed up such utterly perfect results. He has a wealth of experience and was able to understand my desired look very easily, he then used my vision and his experience to give me such a beautiful look, I had a reduction (on one side) lift and under the muscle Implants. My scars are so neat and barely noticeable around the nipple. He is a incredible surgeon and I would recommend him for any surgery that you need (he can do anything you could think of) checkout some result images on his instagram Mr_Sinha1 His work has changed my life and I cannot recommend him enough.",Positive,0.9921,0,0,0,0,0,0,0,0,0,0,Transform,0,0,staff,0,0,0,0,results
Transform,direct,Casey,2019-01-11T12:11:17Z,5  stars,Superior Experience,I?��m not one for writing reviews but I absolutely had to share my experience with Transform.,Positive,0.4932,0,0,0,0,0,0,0,0,0,0,Transform,0,0,0,0,0,0,0,0
Transform,direct,Louise a,2019-01-10T13:54:56Z,5  stars,I want to be ?��� onestly here ... loveing my Results Mr Natetre is the best !!!,I want to be ?��� onestly here ..,Positive,0.0772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Transform,direct,Jane Purser,2019-01-09T23:57:58Z,5  stars,I had Breast inplants 15 years ago and?�?happy result,I had Breast inplants 15 years ago and in the last 6 years they had started to give me some pain. I went to transform and from the first time I walked in I was looked after. The Surgeon I met who was going to proform operation Mr Bhatti was so understanding of my needs and never tried to push me to have a other implants as I was thinking I need them ( and would have been so much more exspensive)  But now I am so pleased I took mr Bhattis advice and I am so happy with the result. I would recommend transform to anyone who is thinking of of having a  surgical procedure .,Positive,0.8263,0,0,0,0,0,0,0,0,0,0,Transform,0,time,0,pain,0,0,happy,pleased
Transform,direct,Kirsty Milner,2019-01-08T12:16:23Z,5  stars,Absolutely amazing!,"My whole experience of the lead up to my op, my hospital stay itself and the aftercare has all been absolutely brilliant. I am more than pleased with the service and the care provided by all members of staff. Everyone strives to go above and beyond what you'd expect. I have recommended Transform highly to all my friends and family who are thinking of having cosmetic procedures and i will always talk so positively of the firm. Should I wish to have further surgery I will 100% go back to Transform with no worries at all. I am absolutely amazed by the results of my procedure and happier than i ever imagined i could be.",Positive,0.9759,0,0,0,0,0,0,0,0,0,0,Transform,0,0,staff,0,0,0,0,results
Transform,direct,Chloe Dunmall,2019-01-08T09:43:20Z,5  stars,Wish I had done it sooner!,I had a fantastic experience from start to finish with transform. I had a septorhinoplasty with Dr Lahoud and I am overwhelmed by the results. My only regret is that I didn?��t do it sooner. I?��m just under a month post op and loving life!! Thank you!!,Positive,0.8126,Rhinoplasty,0,0,0,0,0,0,0,0,0,Transform,0,0,0,0,0,0,thank you,results
Transform,direct,JB,2019-01-07T21:38:10Z,5  stars,I am almost 3 weeks post op,"I am almost 3 weeks post op, I'm thrilled with the result & cannot rate The Pines hospital or my consultant Mr Lim enough, outstanding thank you",Positive,0.8555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,thank you,0
Transform,direct,Samantha West,2019-01-07T17:59:30Z,5  stars,very happy with service and aftercare.,very happy with service and aftercare.,Positive,0.6115,0,0,0,0,0,0,0,0,0,0,0,0,0,service,0,0,0,happy,0
Transform,direct,Danielle Hallam,2019-01-07T16:45:38Z,5  stars,My experience with transform has been?�?excellent,"My experience with transform has been excellent. They are all very professional and I never felt pressured, where as some other places I went to first had. My surgeon was Dr Hassan sulimain he is such a lovely man, and made me feel so at ease in his company. I feel like he really understood what I wanted from my breast augmentation and has achieved what I wanted. The nurses at the hospital were also fantastic and really calmed me down. After my procedure if I ever had any concerns or any questions they were there to answer them for me. Overall I can?��t rate them highly enough 5* from me",Positive,0.9635,Breast Augmentation,0,0,0,0,0,0,0,0,0,Transform,0,0,professional,0,0,0,0,0
Transform,direct,G.A,2019-01-07T14:10:38Z,5  stars,Amazing service and results,Amazing service and results. Can not fault anything would highly recommend.,Positive,0.8339,0,0,0,0,0,0,0,0,0,0,0,0,0,service,0,0,0,0,results
Transform,direct,Sarah Woods,2019-01-07T13:13:12Z,4  stars,really happy with the end result.,really happy with the end result.,Positive,0.6115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,happy,0
Transform,direct,Chris,2019-01-07T12:47:37Z,5  stars,Very Helpfull,Staff were very friendly and knowledgeable,Positive,0.5413,0,0,0,0,0,0,0,0,0,0,0,0,0,staff,0,0,0,0,0
Transform,direct,Melissa,2019-01-07T12:46:56Z,5  stars,Breast augmentation and mastopexy,"I had breast augmentation and mastopexy done 4 weeks ago and haven't regretted it since. I am so in love win my new boobs which have given me a whole new confidence boost. My surgeon was amazing, very professional and compassionate. The work that he has done is incredible. My overnight stay was lovely, the staff on the ward are patient, kind and very helpful. I cannot fault my journey from my first consultation until now. Worth every penny. Thankyou",Positive,0.9871,Breast Augmentation,0,0,0,0,0,0,0,0,0,0,0,0,professional,0,0,0,helpful,0
Transform,direct,Suzy Piper,2019-01-07T12:15:03Z,5  stars,Breast Augmentation & Mastopexy (Lift & implants),"My Co-ordinator appointment was with Rachael in Southampton who was fabulous, very informative, made me feel very welcome, comfortable and eventually once I had decided i wanted to go ahead with the procedure she made me feel very excited. My surgeon was Mr Lahoud, he was very thorough at consultation which i really liked. When it came to surgery day which was in Brentford i was so impressed with the hospital. All the staff were so friendly and made me feel at ease. I'm so pleased with the end result. All in all i would 100% recommend Rachael, Mr Lahoud and all the team at Riverside hospital in Brentford",Positive,0.986,0,0,0,0,0,0,0,0,0,0,0,0,0,staff,0,0,0,welcome,pleased
Transform,direct,Laura Anne Rodgerson,2019-01-05T10:54:28Z,5  stars,Recommended,"My experience with transform from beginning to date has been amazing. My ongoing consultant is Louise she's such a lovely woman whereby no questions were stupid, she answered endless amounts of phone calls from me in the process of arranging surgery and has called even a couple of times now post op just to check how I'm doing. She definitely cares about her job and the people she looks after. Absoloute credit to the company.",Positive,0.8834,0,0,0,0,0,0,0,0,0,0,Transform,0,time,care,0,0,0,0,0
Transform,direct,Jessica Hackett,2019-01-01T09:55:50Z,5  stars,No hesitations from start to finish the?�?,No hesitations from start to finish the process / service was excellent,Positive,0.1027,0,0,0,0,0,0,0,0,0,0,0,0,0,service,0,0,0,0,0
Transform,direct,Jane,2018-12-31T21:10:46Z,5  stars,From the moment I decided to see?�?,"From the moment I decided to see transform, attending my initial  appointment I was excited, but very deflated with the first consultant, he was, let's say, uninterested, dismissive, and had a big ego, or appeared to be. However the facilitator, whom I saw straight afterwards, was reassuring, personable, extremely helpful, a delightful young lady. She made me a further appointment with Mr Clarke, I must say, this was a much more comfortable experience, he was human. I'm so pleased with my decision, very happy with the result. The hospital staff at the Pines were amazing, so friendly, couldn't do enough. Thankyou so much. I'm getting on really well, there have been no problems. I would definitely chose Transform again.",Positive,0.9936,0,0,0,0,0,0,0,0,0,0,Transform,0,0,staff,0,0,0,helpful,pleased
Transform,direct,Gabrielle,2018-12-31T19:33:18Z,5  stars,Great experience,Couldn?��t have asked for a better experience. I was given the best care and service at every stage.,Positive,0.8834,0,0,0,0,0,0,0,0,0,0,0,0,0,service,0,0,0,0,0
Transform,direct,Amy Norton,2018-12-31T17:03:50Z,1  stars,The worst customer service over 2 weeks?�?,The worst customer service over 2 weeks post op still haven't seen or heard from anyone regarding my surgery!! Left in limbo disgusted,Negative,-0.8176,0,0,0,0,0,0,0,0,0,0,0,0,0,service,0,0,0,0,0
Transform,direct,Maria Dawes,2018-12-31T16:53:51Z,3  stars,The care at Riverside Hospital was?�?,"The care at Riverside Hospital was excellent. However I found the reception staff and the co-ordinator at Cornhill clinic to be unprofessional. When I rang the clinic the phone would often not be answered and when it was, the receptionist was abrupt. Also the co-ordinator never returned my calls. For the amount of money I have spent with Transform, I expected a better service; I don?��t expect to sit in reception while the receptionist and co-ordinator sit giggling together. To cap it all, a receptionist rang me the day before my operation to go through all my pre-op questions, even though I had sat for an hour and a half with the nurse the week before for my pre op assessment. I thought this was extremely unprofessional as she was a receptionist and not a nurse!! Also the nurse always runs late but I have to say is very professional.",Positive,0.431,0,0,0,0,0,0,0,0,0,0,Transform,0,0,professional,0,0,0,0,0
Transform,direct,Miss Jeanette Willis,2018-12-31T12:19:59Z,5  stars,Yes so far I wld recommend,Yes so far I wld recommend,Positive,0.6666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Transform,direct,Tina Reid,2018-12-31T12:16:08Z,5  stars,I couldn?��t have asked for anything?�?,"I couldn?��t have asked for anything better, I was well looked after, kept well informed and nothing was too much trouble. Both the nurses and surgeon were excellent",Positive,0.7964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Transform,direct,Rachel Jones,2018-12-31T12:03:43Z,5  stars,Outstanding,"Outstanding, I?��m so pleased and the after care is 10/10. I?��m so pleased I came back ?�?��",Positive,0.9272,0,0,0,0,0,0,0,0,0,0,0,0,0,care,0,0,0,0,pleased
Transform,direct,Chelsey,2018-12-21T17:20:20Z,5  stars,So happy with the results!,"Its been 6 months since my breast enlargement surgery and I am over the moon with the results! I had my initial consultations with the Birmingham clinic and finally my surgery at Dolan park in Bromsgrove. I had Mr Sheikh Ahmad as my surgeon who put me at ease and knew what size and type of implant would give me the natural look I wanted and would be in proportion for my body shape. I couldn't be happier and my new boobs have made me so much more confident, the staff at transform were always friendly and able to answer any questions I had about the procedure. I would definitely recommend them and Mr Ahmad to others looking at breast augmentation.",Positive,0.9615,Breast Augmentation,0,0,0,0,0,0,0,0,0,Transform,0,0,staff,0,0,0,0,natural
